name,city,address,notes,lat,lon,rating,rating_count,price_level,types,phone,website,google_maps_url,place_id,last_update,rating_online_gf,rating_online_gf_count
Pizzeria BISTRÓ BÀLÁ,Barletta,"Viale Dante Alighieri, 202/204, 76121 Barletta BT, Italia","[voto 5] Ieri sera sono stata in pizzeria con mio marito, incuriosita da un video su TikTok che parlava della loro pizza senza glutine. Essendo celiaca e ormai stanca della solita pizza del mio paese, ho deciso di provare. Che dire: il quartiere è davvero piacevole, la pizzeria molto carina e accogliente. Ho scelto la pizza *Italiana*, senza glutine e senza lattosio, e mi ha davvero sorpresa! Personalmente… | [voto 5] Posto superlativo per un celiaco, tanti prodotti nel menù dall'antipasto al dolce, qualità super, personale gentile e disponibile. Stra consiglio","41,304753","16,2831946","4,2",611,2,establishment|food|point_of_interest|restaurant,331 847 2204,https://www.instagram.com/pizzeriabistrobala?igsh=MTRnYm5paGlzbWFzMA%3D%3D&utm_source=qr,https://maps.google.com/?cid=13913023585554781529,ChIJEYPktYkbOBMRWdWfmDz9FME,10/12/2025 23.21.17,"5,00",2
Al Pomodorino,Barletta,"Via Cialdini, 47, 76121 Barletta BT, Italia","[voto 5] Staff eccezionale,il proprietario educato e gentile. La pizza senza glutine eccezionale. Posto incantevole... Ritornerò sicuramente ❤️","41,3211342","16,28236","3,9",822,2,establishment|food|point_of_interest|restaurant,0883 880273,,https://maps.google.com/?cid=6065877635277129990,ChIJ40XirW4cOBMRBgmuJZJTLlQ,10/12/2025 23.21.17,"5,00",1
Crepes a Portèr & café,Barletta,"Via Municipio, 27, 76121 Barletta BT, Italia","[voto 5] La mia crêperia preferita! Sono celiaca e loro mi hanno resa felice perché in città non ho mai trovato altri posti che offrissero la crêpes senza glutine. Claudia e Ilaria sono ragazze super disponibili, gentili, simpatiche e piene di idee. Davvero tutto eccellente, non posso assolutamente lamentarmi. Non mi sono mai sentita male in quanto é tutto svolto in ottima sicurezza! Ve lo consiglio con tu… | [voto 5] Posto superlativo, personale super gentile, cordiale, sorridente e disponibile ormai siamo clienti fissi trovando sempre disponibilità di crepes senza glutine sia dolci che salate; riuscendo anche a creare opzioni anche fuori menu... ottimo e super consigliatissimo... 🤗 | [voto 1] Peccato non poter dare zero stelle, è l ennesima che mi reco per una crepes senza glutine, e dopo ore di attesa (ragazze lentisse, mi sono sentita dire l impasto è finito...Mi sono recata sia in giorno festivi che in giorni settimanali. Lo sconsiglio vivamente","41,3201241","16,2806361","4,8",44,,establishment|food|point_of_interest|restaurant|store,327 117 8048,https://www.instagram.com/crepes_aporter_?igsh=eG1pdDlqN2oxMjNw,https://maps.google.com/?cid=8324263166841651143,ChIJW-Kfe5QdOBMRx_92FD-5hXM,10/12/2025 23.21.17,"3,67",3
Bari-Napoli,Bari,"Via Niccolò Piccinni, 187/189, 70122 Bari BA, Italia","[voto 3] servizio molto poco accogliente. Arriva la cameriera una seconda volta per chiedere l'ordinazione, ci mancava qualche minuto per decidere, una volta detto che non eravamo ancora pronti per ordinare si allontana dal tavolo alzando gli occhi al cielo. Quando arrivano le pizze, mi viene presentata come pizza con prosciutto crudo, anche se in realtà era speak e scamorza(la pizza che era stata effettiv…","41,1251","16,8637","4,2",3722,2,establishment|food|meal_delivery|meal_takeaway|point_of_interest|restaurant,080 990 5452,http://www.barinapoli.it/,https://maps.google.com/?cid=11607533659263376056,ChIJp0qDjYroRxMRuJrIHl0-FqE,25/11/2025 0.07.45,"3,00",1
Ristorante Pizzeria Al Raffaello anche GlutenFree,Bari,"Via Principe Amedeo, 222, 70122 Bari BA, Italia","[voto 4] Quant'è bello recarsi in un ristorante e sentirsi dire che tutto il menù è disponibile anche nella versione senza glutine e senza lattosio e sentirsi tranquilli e a proprio agio durante il pasto. Consiglio vivamente sia per la qualità del cibo, sia per la gentilezza e la premura del personale. Se volete assaggiare piatti tipici della cucina tradizionale barese, cucinati con maestria, siete nel pos…","41,12222","16,863847","4,5",1611,2,establishment|food|point_of_interest|restaurant,080 522 8138,http://ristorantealraffaello.it/,https://maps.google.com/?cid=5306976755154544379,ChIJ9U_ERvXoRxMR--Y9wj0rpkk,25/11/2025 0.07.45,"4,00",1
Le Véronique,Bari,"Via Samuel Friedrich Hahnemann, 4, 70126 Bari BA, Italia","[voto 2] Ci hanno sistemati in un ambiente estremamente rumoroso che non potevamo nemmeno sentirci fra di noi al tavolo. La pizza senza glutine è arrivata cruda sia di impasto che di sugo, l’hanno rimandata indietro e si sono scusati ma comunque non è proprio possibile servire una cosa del genere, anche col condimento fuoriuscito. La base senza glutine comunque non sembra al livello di altri posti. Ci è st…","41,0974548","16,8881948","4,3",3265,2,establishment|food|point_of_interest|restaurant,080 546 1822,http://www.leveronique.it/,https://maps.google.com/?cid=11839068444987253078,ChIJU0upGrXpRxMRVmEATwbSTKQ,25/11/2025 0.07.45,"2,00",1
Colibrio | Bar Pasticceria Bistrot Gluten Free,Bari,"Corso Vittorio Emanuele II, 47, 70122 Bari BA, Italia","[voto 4] Abbiamo visitato questo locale per provare i prodotti tipici locali senza glutine, abbiamo trovato sia salato che dolce tutto senza glutine. Abbiamo assaggiato panzerotti, focaccia barese, brioche e altri dolci, sicuramente tutto ottimo anche se forse il salato aveva qualcosina in più. Per un celiaco sicuramente il paradiso trovare un posto come questo, che vende anche prodotti senza glutine confe… | [voto 4] Fantastico luogo per chi ha problemi con il glutine. Buonissimo sia il salato che il dolce, a un prezzo accessibile. Staff gentile e disponibile. Location vicina al centro di Bari. Sicuramente torneremo | [voto 4] Focaccia barese, panzerotti, pasticceria e molto altro, tutto gluten free sia da asporto che da consumare sul posto, di qualità eccellente. Vista l' affluenza dovrebbero aumentare il numero dei tavolini per poter consumare sul posto.","41,1264267","16,870408","4,5",782,2,bakery|bar|establishment|food|point_of_interest|restaurant|store,080 917 9912,https://www.colibrio.it/,https://maps.google.com/?cid=4635610471167414399,ChIJF6EuTmHoRxMRf9ADuyn_VEA,25/11/2025 0.07.45,"4,00",3
La Gouterie,Bari,"Via Vito Fornari, 18, 70122 Bari BA, Italia","[voto 5] Non abbiate dubbi!!! SENZA GLUTINE è ormai una realtà da degustare ed apprezzare a Bari. Grazie all'enorme professionalità di Rossella e Rita insieme al ""Maestro"" Pasticcere Salvatore, avrete la possibilità di rimanere super contenti. Dolce, salato e tutto quello che vi serve per i vostri aperitivi, pranzi e cene. Grazie ancora per esserci e.... ci vediamo presto 😉👏👏👏🫶P. S. la torta in foto è… | [voto 5] Posto imperdibile per chi deve o vuole mangiare senza glutine e si trova a Bari Dà la possibilità di provare tutti i dolci tipici della cucina Pugliese senza rinunciare al gusto Personalmente abbiamo provato Sporcamuss, Tiramisù e Zeppola ed erano tutte molto buone (detto anche da chi normalmente mangia con glutine) Personale molto cordiale, se dovessi tornare a Bari ritornerei sicuramente | [voto 5] Recensione sull ordine di una millefoglie con crema chantilly e cioccolato da asporto. Prodotti senza glutine che non fanno percepire nessuna differenza rispetto a quelli con il glutine. Crema e cioccolati dolci al punto giusto senza dare nessuna sensazione di gusto stucchevole e al contempo in bocca leggerezza di impasto e gusto. Rapporto qualità/prezzo molto alto. Consigliatissimo","41,1189798","16,8661289","4,7",550,2,bakery|establishment|food|point_of_interest|restaurant|store,080 403 5132,http://www.lagouterie.it/,https://maps.google.com/?cid=11276096771980761138,ChIJW64wE1_oRxMRMpjXUkW-fJw,25/11/2025 0.07.45,"5,00",3
Peppo,Bari,"Via Melo da Bari, 233, 70121 Bari BA, Italia",[voto 4] Il posto è carino non tanto grande e non c’è casino. Passando al cibo posso dire che è piacevole e gustoso. Il servizio è stato molto gentile. Raccomandato 👌 L’unica cosa che chiederei è di fare piatti senza glutine per maggior clientela,"41,1192167","16,8715776","4,3",1657,2,establishment|food|point_of_interest|restaurant|store,080 864 1684,,https://maps.google.com/?cid=17263860678890856500,ChIJf3t-LVzoRxMRNKAf0dGNle8,25/11/2025 0.07.45,"4,00",1
Al Solito Porzio | Pizzeria Bari,Bari,"Corso Vittorio Emanuele II, 111, 70122 Bari BA, Italia","[voto 5] A Bari ho finalmente trovato la mia pizzeria del cuore. Al Solito Porzio è per me una delle migliori pizzerie di Bari. L'impasto della pizza è leggero, soffice e digeribile, la qualità delle materie prime è alta, ogni ingrediente è saporito, come ti aspetteresti da una buona pizza napoletana. La scelta delle pizze è varia e originale, da quelle classiche a quelle più creative a quelle instagrammab…","41,1263171","16,8685952","4,5",2248,2,establishment|food|point_of_interest|restaurant,080 352 6966,https://www.facebook.com/AlSolitoPorzio,https://maps.google.com/?cid=8432333098123999791,ChIJMcyTPADpRxMRLzpzvUaqBXU,25/11/2025 0.07.45,"5,00",1
Frulez,Bari,"Piazza Umberto I, 14, 70121 Bari BA, Italia","[voto 5] Locale accogliente e tranquillo, super consigliato se si vuole mangiare qualcosa di diverso, sfizioso ma soprattutto salutare. Offrono anche una vasta scelta per il senza glutine (fanno parte del circuito AIC), senza lattosio, vegetariano o vegano. Il personale é super attento alle varie domande o richieste sulle intolleranze e allergie nonché gentile, amichevole e accogliente. Per esperienza mia …","41,1215058","16,8700975","4,4",1937,2,establishment|food|point_of_interest|restaurant,080 523 9827,http://www.frulez.it/,https://maps.google.com/?cid=14117149135157280862,ChIJ66DVD17oRxMRXkBDslcw6sM,25/11/2025 0.07.45,"5,00",1
Pizzeria Ristorante Antonio Cassandra,Bari,"Via Orfeo Mazzitelli, 188, 70124 Bari BA, Italia",[voto 5] Abbiamo prenotato un tavolo per pranzo e siamo rimasti davvero soddisfatti. L'ambiente è molto curato e moderno. Il ristorante si affaccia su di un ampio parchetto che conferisce al locale un tocco di calma. Il menù è ricco di scelta e si nota l'attenzione dello Chef Antonio nel preparare i piatti e selezionare gli ingredienti migliori; abbiamo anche avuto il piacere di conoscerlo personalmente. S…,"41,1051996","16,8530012","4,5",233,2,establishment|food|point_of_interest|restaurant,348 212 4718,https://stores.iridi.it/Hzud8NH1lN/,https://maps.google.com/?cid=17627374581850874745,ChIJVwzTIM7pRxMReaP40ckDofQ,25/11/2025 0.07.45,"5,00",1
Pizzeria Cris & Bio - Glo Partner,Bari,"Via Giuseppe Papalia, 12, 70126 Bari BA, Italia","[voto 5] Ottima pizzeria con serate evento, camerieri gentili e cortesi, buona la pizza e anche gli antipasti. Fanno pizze senza glutine. La consiglio per una serata spensierata! | [voto 5] Se cerchi una pizzeria dove l'ospitalità è al centro di tutto, questa è la scelta perfetta. Il vero punto di forza di questo locale è il personale: accogliente, professionale e sempre pronto a soddisfare ogni esigenza. Dall’ingresso, si percepisce subito l'attenzione che ogni cliente riceve, con un sorriso genuino e un atteggiamento cordiale che rende l'esperienza davvero speciale. Ogni suggerimen…","41,106681","16,9044168",4,1195,2,bar|establishment|food|point_of_interest|restaurant|store,080 553 5217,https://www.crisebiobari.com/,https://maps.google.com/?cid=17046812793630190052,ChIJyeZUcC_oRxMR5Gnp_Opxkuw,25/11/2025 0.07.45,"5,00",2
Pizzeria Ristorante Da Donato Lungomare Cristoforo Colombo,Bari,"Largo di Santo Spirito Cristoforo Colombo, 182/184, 70127 Bari BA, Italia","[voto 4] Conoscevamo già questa pizzeria e dobbiamo dire che non siamo rimasti affatto delusi. La pizza davvero leggera tanto che alcuni di noi avrebbero potuto mangiarne un'altra grazie alla digeribilità della pizza dovuta alla lunga lievitazione. (48/72 ore) Siamo stati anche molto contenti e soddisfatti della pizza senza glutine e della mozzarella di riso (in foto quella con patatine e wustel). Sono dav… | [voto 1] Pizze ordinate alle 22:00, servite dopo due ore. Tavolo apparecchiato male, tovaglioli chiesti più volte e portati con maleducazione e in ritardo, mentre la cameriera perdeva tempo fumando e al cellulare. Clienti arrivati dopo di noi serviti molto prima. Giustificazione al limite del ridicolo: “il forno è più lento per la pizza senza glutine”. Pizza buona, ma attesa e servizio da dimenticare. Cons…","41,1650075","16,7484641","3,8",1036,2,establishment|food|point_of_interest|restaurant,080 533 6871,,https://maps.google.com/?cid=10402377224111238462,ChIJM8mIuGDlRxMRPq3DnviqXJA,25/11/2025 0.07.45,"2,50",2
Al Chirò,Bari,"Str. Calvani, 33, 70125 Bari BA, Italia","[voto 5] Siamo stati in questa pizzeria a Bari e ci siamo trovati benissimo! Il locale è accogliente, pulito e con un’atmosfera piacevole. Il personale davvero gentile e attento anche per chi ha intolleranze. Ho preso la pizza senza glutine , l'impasto era davvero buono , leggero e gli ingredienti gustosi. Anche gli antipasti e i dolci sono da provare, tutto preparato con cura e attenzione ai dettagli. Con…","41,0928163","16,8732806","4,3",861,2,establishment|food|point_of_interest|restaurant,080 502 1862,https://www.facebook.com/Al-Chir%C3%B3-Pizzeria-e-Cucina-Bari-1756242598031668/,https://maps.google.com/?cid=15266922863227262306,ChIJJa5Ueq_pRxMRYlXz23QB39M,25/11/2025 0.07.45,"5,00",1
Baraonda street food da Beppe e Antonella,Bari,"Lungomare Massaro Tenente Nicola, 70128 Bari BA, Italia","[voto 5] 5 stelle meritatissime.Un esempio di street food con uso di materie prime ottime e ben trattate,le salse usate sono le migliori in commercio,gentili e rapidissimi.Ma ciò che è la parte migliore è come viene trattato il cliente dal bambino all'anziano,a chi ha intolleranze.Ho portato la puccia senza glutine per non privare mia figlia dell'esperienza del panino alla porchetta di Beppe.No problem! Mi…","41,1600716","16,7743364",5,34,,establishment|food|point_of_interest|restaurant,328 744 3773,,https://maps.google.com/?cid=14295403965612164734,ChIJ7Q7is5LlRxMRfgYGmyp6Y8Y,25/11/2025 0.07.45,"5,00",1
Pub Malto's Beer,Bari,"Via Aurelio Carrante, 1/B, 70124 Bari BA, Italia","[voto 5] Bel posto. ANCHE SENZA GLUTINE. Cioè ogni pietanza può essere richiesta senza glutine. Il menù predispone già tutto. Il personale e le cameriere gentili, simpatiche ( e carine soprattutto 😉) fanno da contorno ad una scena particolare. Il posto è da pUb classico con arredamenti in legno che ho personalmente apprezzato. Abbiamo mangiato molto bene e passato im compagnia diverso tempo in armonia e r…","41,0954929","16,8656236","3,9",1043,2,bar|establishment|food|point_of_interest|restaurant,080 303 1407,,https://maps.google.com/?cid=7977449550251078201,ChIJswFPLqjpRxMRObJQgBmYtW4,25/11/2025 0.07.45,"5,00",1
Flower Burger,Bari,"Via Principe Amedeo, 121A, 70122 Bari BA, Italia","[voto 5] Tutto pulito e nonostante fossero in chiusura, mi hanno fatto un ottimo panino addirittura senza glutine. Mi ha servito un signore gentilissimo e vorrei dirgli direttamente che il suo panino era davvero buono! Grazie ancora !! Ps spero che un giorno facciano anche altri burger senza glutine così da assaggiare cose diverse❤️","41,1226523","16,8671106","4,6",850,2,establishment|food|point_of_interest|restaurant,080 809 1798,https://www.flowerburger.it/,https://maps.google.com/?cid=11927802247611862476,ChIJXyuO3YvpRxMRzM0CsPIQiKU,25/11/2025 0.07.45,"5,00",1
Arte - Pizza e Talenti,Bari,"Via Fratelli Rosselli, 26, 70126 Bari BA, Italia","[voto 5] Ho provato questo ristorante con mio marito. Ci siamo trovati benissimo. Io sono celiaca e la cucina della chef é totalmente inclusiva. Tutto si può realizzare senza glutine. La qualità del cibo è ottima. Il personale è cordiale e gentilissimo. Ottimo rapporto qualità prezzo. Consiglio a tutti di provarlo. | [voto 5] “Ottimo pranzo totalmente gluten free: cibo di qualità, personale gentile e disponibile, locale elegante e pulito, prezzo giusto e senza sovrapprezzo per il senza glutine e senza lattosio. C’erano anche 5 antipasti della casa davvero squisiti; buonissima anche la pizza gluten free e non 😋 Consiglio questo nuovo ristorante/pizzeria nel quartiere Madonnella, inserito nel circuito AIC e con un menu …","41,1178091","16,8877197","4,6",235,,establishment|food|point_of_interest|restaurant,375 919 9488,https://artepizzaetalenti.it/,https://maps.google.com/?cid=7230897380287845138,ChIJ6UoD_OXpRxMREhNcP9tOWWQ,25/11/2025 0.07.45,"5,00",2
"COCCOLATO gelateria artigianale , creperia e bubble tea",Bari,"Corso Vittorio Emanuele II, 12, 70122 Bari BA, Italia","[voto 5] Personale affabile, accogliente e simpaticissimo: il valore aggiunto per addolcire un momento della giornata! Ottimi i gelati e tanta scelta anche per i gusti ed i coni gluten free per i celiaci! Consigliatissimo! Tornerete a casa col sorriso sulle labbra per esservi sentiti anche ""coccolati""❤️siete fantastici, ragazzi: continuate così! 🤗","41,1260181","16,8715553","4,5",462,1,establishment|food|point_of_interest|restaurant|store,328 735 4289,,https://maps.google.com/?cid=1434332714341850488,ChIJQQVnumboRxMReF0RGAHG5xM,25/11/2025 0.07.45,"5,00",1
